epoch_index,wsmi_scalar,subject_id,band
0,0.0008887176235668027,patient11_window16s_stride1s-epo,delta
1,0.0007417038753300655,patient11_window16s_stride1s-epo,delta
2,0.004092939034008728,patient11_window16s_stride1s-epo,delta
3,0.0028538977867392816,patient11_window16s_stride1s-epo,delta
4,0.0017479576038579709,patient11_window16s_stride1s-epo,delta
5,0.0010570502397737234,patient11_window16s_stride1s-epo,delta
6,0.0029537119134468853,patient11_window16s_stride1s-epo,delta
7,0.0018170633831808708,patient11_window16s_stride1s-epo,delta
8,0.0017713957141449602,patient11_window16s_stride1s-epo,delta
9,0.0015013066664542709,patient11_window16s_stride1s-epo,delta
10,0.001172227211872522,patient11_window16s_stride1s-epo,delta
11,0.0018449279087612237,patient11_window16s_stride1s-epo,delta
12,0.0021480168489719123,patient11_window16s_stride1s-epo,delta
13,0.0018496862155708814,patient11_window16s_stride1s-epo,delta
14,0.0015200571706854924,patient11_window16s_stride1s-epo,delta
15,0.001655350913355376,patient11_window16s_stride1s-epo,delta
16,0.0016992837545894651,patient11_window16s_stride1s-epo,delta
17,0.0020264255766387533,patient11_window16s_stride1s-epo,delta
18,0.0016120322040407468,patient11_window16s_stride1s-epo,delta
19,0.001056614695892247,patient11_window16s_stride1s-epo,delta
20,0.0019713185562599067,patient11_window16s_stride1s-epo,delta
21,0.0017995402927438488,patient11_window16s_stride1s-epo,delta
22,-0.00016385019826376153,patient11_window16s_stride1s-epo,delta
23,0.00041883509930089053,patient11_window16s_stride1s-epo,delta
24,0.001838775894399845,patient11_window16s_stride1s-epo,delta
25,0.002167037998900168,patient11_window16s_stride1s-epo,delta
26,0.0008680875957050388,patient11_window16s_stride1s-epo,delta
27,0.0014178280878564128,patient11_window16s_stride1s-epo,delta
28,-4.8116804439068125e-05,patient11_window16s_stride1s-epo,delta
29,-0.0002304511869739923,patient11_window16s_stride1s-epo,delta
30,-5.465545981122162e-06,patient11_window16s_stride1s-epo,delta
31,-0.0010972761742848484,patient11_window16s_stride1s-epo,delta
32,-0.0006890468759857215,patient11_window16s_stride1s-epo,delta
33,-0.0014531978508332502,patient11_window16s_stride1s-epo,delta
34,-0.001164083878653869,patient11_window16s_stride1s-epo,delta
35,-0.0012201909585594873,patient11_window16s_stride1s-epo,delta
36,-0.0011130443263900674,patient11_window16s_stride1s-epo,delta
37,-0.0003162132736429004,patient11_window16s_stride1s-epo,delta
38,-4.86552033399272e-06,patient11_window16s_stride1s-epo,delta
39,0.0005524653814829494,patient11_window16s_stride1s-epo,delta
40,-0.00025815186461159193,patient11_window16s_stride1s-epo,delta
41,-0.00033886579952236134,patient11_window16s_stride1s-epo,delta
42,0.0009141761002956686,patient11_window16s_stride1s-epo,delta
43,-1.345515178650166e-05,patient11_window16s_stride1s-epo,delta
44,0.0014515061079200824,patient11_window16s_stride1s-epo,delta
45,0.0002275756784893956,patient11_window16s_stride1s-epo,delta
46,0.00016526341310520805,patient11_window16s_stride1s-epo,delta
47,0.00043143051327974884,patient11_window16s_stride1s-epo,delta
48,-0.0005365018763614113,patient11_window16s_stride1s-epo,delta
49,-0.00033998468419188445,patient11_window16s_stride1s-epo,delta
50,0.0012407313564329438,patient11_window16s_stride1s-epo,delta
51,0.0024414487465863584,patient11_window16s_stride1s-epo,delta
52,0.0031148871209770975,patient11_window16s_stride1s-epo,delta
53,0.0024708302966676117,patient11_window16s_stride1s-epo,delta
54,0.0007107394382683478,patient11_window16s_stride1s-epo,delta
55,0.0007224463147933591,patient11_window16s_stride1s-epo,delta
56,0.0006670482894840636,patient11_window16s_stride1s-epo,delta
57,0.0004051134412287874,patient11_window16s_stride1s-epo,delta
58,-0.0005570580387506493,patient11_window16s_stride1s-epo,delta
59,-0.0001475157401260662,patient11_window16s_stride1s-epo,delta
60,-0.0011257346978916268,patient11_window16s_stride1s-epo,delta
61,-0.00010576607922301468,patient11_window16s_stride1s-epo,delta
62,-0.0002426044469352387,patient11_window16s_stride1s-epo,delta
63,2.3835923359549358e-05,patient11_window16s_stride1s-epo,delta
64,-7.406929767499011e-05,patient11_window16s_stride1s-epo,delta
65,0.0002911656383781657,patient11_window16s_stride1s-epo,delta
66,-0.0003396187227304875,patient11_window16s_stride1s-epo,delta
67,-0.0009514243176614641,patient11_window16s_stride1s-epo,delta
68,-0.00048601650297392876,patient11_window16s_stride1s-epo,delta
69,-0.0008189553453862217,patient11_window16s_stride1s-epo,delta
70,0.0008513005566232975,patient11_window16s_stride1s-epo,delta
71,-0.0004647083637365456,patient11_window16s_stride1s-epo,delta
72,-4.7197085736869456e-05,patient11_window16s_stride1s-epo,delta
73,-5.1937105131894544e-05,patient11_window16s_stride1s-epo,delta
74,0.000675305643832904,patient11_window16s_stride1s-epo,delta
75,0.0003651272537471125,patient11_window16s_stride1s-epo,delta
76,0.0002124491422598829,patient11_window16s_stride1s-epo,delta
77,0.0005463745837890486,patient11_window16s_stride1s-epo,delta
78,0.00135445650718388,patient11_window16s_stride1s-epo,delta
79,0.0019221824207693106,patient11_window16s_stride1s-epo,delta
80,0.0015796243225110783,patient11_window16s_stride1s-epo,delta
