epoch_index,wsmi_scalar,subject_id,band
101,-0.003250781685927237,patient11_window16s_stride1s-epo,theta
102,-0.0009594490787420063,patient11_window16s_stride1s-epo,theta
103,-0.003896671896827588,patient11_window16s_stride1s-epo,theta
104,-0.0012832276180209685,patient11_window16s_stride1s-epo,theta
105,-0.0011313327102118642,patient11_window16s_stride1s-epo,theta
106,-0.0017571332125376961,patient11_window16s_stride1s-epo,theta
107,-0.0015380925442940432,patient11_window16s_stride1s-epo,theta
108,-0.0003644133925283086,patient11_window16s_stride1s-epo,theta
109,-0.0020455702570780485,patient11_window16s_stride1s-epo,theta
110,-0.0014904088359703105,patient11_window16s_stride1s-epo,theta
111,-0.0016729527975453398,patient11_window16s_stride1s-epo,theta
112,-0.003211630127872718,patient11_window16s_stride1s-epo,theta
113,-0.003342720995490055,patient11_window16s_stride1s-epo,theta
114,-0.0021441448428664092,patient11_window16s_stride1s-epo,theta
115,-0.0027409202528849916,patient11_window16s_stride1s-epo,theta
116,-0.00398367100668599,patient11_window16s_stride1s-epo,theta
117,-0.004464353110843118,patient11_window16s_stride1s-epo,theta
118,-0.002957384888156861,patient11_window16s_stride1s-epo,theta
119,-0.0018617651487055572,patient11_window16s_stride1s-epo,theta
120,-0.0022880481452830846,patient11_window16s_stride1s-epo,theta
121,-0.0019471252964053496,patient11_window16s_stride1s-epo,theta
122,-0.003100550627541247,patient11_window16s_stride1s-epo,theta
123,-0.0026832028206824864,patient11_window16s_stride1s-epo,theta
124,-0.002668657145057164,patient11_window16s_stride1s-epo,theta
125,-0.0014290253109377424,patient11_window16s_stride1s-epo,theta
126,-0.0007510598386663411,patient11_window16s_stride1s-epo,theta
127,-0.0012992237365846973,patient11_window16s_stride1s-epo,theta
128,-0.0017836488162339893,patient11_window16s_stride1s-epo,theta
129,-0.0005513916677636508,patient11_window16s_stride1s-epo,theta
130,-0.000801016719630344,patient11_window16s_stride1s-epo,theta
131,-0.0016009282143108143,patient11_window16s_stride1s-epo,theta
132,-0.002243127975455454,patient11_window16s_stride1s-epo,theta
133,-0.0038178046904640537,patient11_window16s_stride1s-epo,theta
134,-0.004594987432985972,patient11_window16s_stride1s-epo,theta
