epoch_index,wsmi_scalar,subject_id,band
100,-0.003653400376346902,patient10_window16s_stride1s-epo,beta
101,-0.002081254324115223,patient10_window16s_stride1s-epo,beta
102,-0.0018638619754796908,patient10_window16s_stride1s-epo,beta
103,-0.0027910536244930423,patient10_window16s_stride1s-epo,beta
104,-0.0021067007871411916,patient10_window16s_stride1s-epo,beta
105,-0.0024948200410587758,patient10_window16s_stride1s-epo,beta
106,-0.0024625845606222516,patient10_window16s_stride1s-epo,beta
107,-0.0027104436167875996,patient10_window16s_stride1s-epo,beta
108,-0.0023787908962495065,patient10_window16s_stride1s-epo,beta
109,-0.0026347108532216684,patient10_window16s_stride1s-epo,beta
110,-0.0019086915430147843,patient10_window16s_stride1s-epo,beta
111,-0.0035669361233787527,patient10_window16s_stride1s-epo,beta
112,-0.005277764556416956,patient10_window16s_stride1s-epo,beta
113,-0.004451564518939894,patient10_window16s_stride1s-epo,beta
114,-0.006725723097362754,patient10_window16s_stride1s-epo,beta
115,-0.006458088925651311,patient10_window16s_stride1s-epo,beta
116,-0.006446498697061872,patient10_window16s_stride1s-epo,beta
117,-0.006938350485709729,patient10_window16s_stride1s-epo,beta
118,-0.008172490519115618,patient10_window16s_stride1s-epo,beta
119,-0.007661157104311874,patient10_window16s_stride1s-epo,beta
120,-0.007722514303893606,patient10_window16s_stride1s-epo,beta
121,-0.007878923583599717,patient10_window16s_stride1s-epo,beta
122,-0.007666877876448956,patient10_window16s_stride1s-epo,beta
123,-0.007784916917949434,patient10_window16s_stride1s-epo,beta
124,-0.0075180211231924456,patient10_window16s_stride1s-epo,beta
125,-0.007203153813136551,patient10_window16s_stride1s-epo,beta
126,-0.00699178880697181,patient10_window16s_stride1s-epo,beta
127,-0.004883242631451835,patient10_window16s_stride1s-epo,beta
128,-0.004779949107819979,patient10_window16s_stride1s-epo,beta
129,-0.004714019598020292,patient10_window16s_stride1s-epo,beta
130,-0.00351069656982913,patient10_window16s_stride1s-epo,beta
131,-0.0036408988374277387,patient10_window16s_stride1s-epo,beta
132,-0.0033655050777874444,patient10_window16s_stride1s-epo,beta
133,-0.0027783493145842482,patient10_window16s_stride1s-epo,beta
134,-0.002751180639376733,patient10_window16s_stride1s-epo,beta
135,-0.0011131933658311422,patient10_window16s_stride1s-epo,beta
136,-0.002471301869489588,patient10_window16s_stride1s-epo,beta
137,-0.0026059019121029542,patient10_window16s_stride1s-epo,beta
138,-0.0024943309105810428,patient10_window16s_stride1s-epo,beta
139,-0.0023831797101954415,patient10_window16s_stride1s-epo,beta
140,-0.0034350079630259666,patient10_window16s_stride1s-epo,beta
141,-0.00314328545917364,patient10_window16s_stride1s-epo,beta
142,-0.004246121056803572,patient10_window16s_stride1s-epo,beta
143,-0.005384577645705186,patient10_window16s_stride1s-epo,beta
144,-0.00518534588534804,patient10_window16s_stride1s-epo,beta
145,-0.004358733437385885,patient10_window16s_stride1s-epo,beta
146,-0.005028770758219906,patient10_window16s_stride1s-epo,beta
147,-0.00591425785624379,patient10_window16s_stride1s-epo,beta
148,-0.0055283425947610055,patient10_window16s_stride1s-epo,beta
149,-0.0043073125269208696,patient10_window16s_stride1s-epo,beta
150,-0.003947170554572061,patient10_window16s_stride1s-epo,beta
151,-0.0031669762721775086,patient10_window16s_stride1s-epo,beta
152,-0.0030466874290672017,patient10_window16s_stride1s-epo,beta
153,-0.004189463751235684,patient10_window16s_stride1s-epo,beta
154,-0.004325909345316489,patient10_window16s_stride1s-epo,beta
155,-0.004504545291693216,patient10_window16s_stride1s-epo,beta
156,-0.004390367488433378,patient10_window16s_stride1s-epo,beta
157,-0.005074761649403624,patient10_window16s_stride1s-epo,beta
158,-0.0052551878193672664,patient10_window16s_stride1s-epo,beta
159,-0.004904646138070721,patient10_window16s_stride1s-epo,beta
160,-0.004860462685456936,patient10_window16s_stride1s-epo,beta
161,-0.005643725658619888,patient10_window16s_stride1s-epo,beta
162,-0.00549450583074178,patient10_window16s_stride1s-epo,beta
